ID,대출등급,대출금액,총상환원금,총상환이자,이자/대출,원금/대출,대출대비소득비율,대출기간,근로기간,주택소유상태,총계좌수,대출목적
TRAIN_00106,1,1.382608695652174,0.17865857574006294,1.8480440771349862,0.5432032557194687,-0.5047592954286543,1.388235294117647,1,9,3,1,1
TRAIN_00107,0,0.9565217391304348,0.05090541321518012,1.2464462809917356,0.40571207060786774,-0.48717776861973094,1.336206896551724,1,6,3,1,1
TRAIN_00109,1,0.782608695652174,0.7475277724266358,3.132892561983471,2.0029762849867123,-0.03839968015112502,1.5100000000000002,1,3,1,3,3
TRAIN_00110,0,-0.34782608695652173,-0.07254543119501701,0.7265840220385675,1.5288451765551245,0.03501148755854856,0.625,1,8,3,0,0
TRAIN_00112,2,-0.27391304347826084,-0.3388717652347011,0.44071625344352616,0.8585440840543132,-0.3732135672949742,0.9948275862068967,1,1,2,2,1
TRAIN_00116,0,0.08695652173913043,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,-0.5000000000000001,0,2,3,1,1
TRAIN_00122,1,-0.3869565217391304,-0.18196558145508251,0.25520661157024793,0.7571094903522168,-0.0734061812361835,0.5406250000000001,0,10,3,2,1
TRAIN_00126,2,0.9565217391304348,-0.08855069671867977,1.9909366391184573,0.9422912101808452,-0.5624764824796613,0.7237101803971104,1,3,1,2,1
TRAIN_00127,0,-0.17391304347826086,-0.3856032877416041,-0.25322314049586775,-0.3584226213690911,-0.48071145797859965,-0.30263157894736853,0,1,3,0,3
TRAIN_00131,1,-0.24347826086956523,-0.2604828870480961,0.8335537190082645,1.4334688904174022,-0.296648519954343,0.042307692307692324,1,1,3,1,1
TRAIN_00137,0,-0.6565217391304348,0.1020195209657741,0.3308539944903581,1.797322136743102,0.9404990779318183,-0.4634146341463415,0,7,1,1,1
TRAIN_00144,0,0.17391304347826086,0.3051114107750594,1.8988429752066116,1.9128454814699254,-0.014401397292120978,0.10785007072135772,1,1,1,1,1
TRAIN_00145,2,-0.7043478260869566,-0.419909458678482,-0.08895316804407713,0.7729886670327566,-0.07772767030065024,0.5199999999999999,0,0,2,0,1
TRAIN_00146,0,-0.8695652173913043,-0.6615777306877287,-0.52366391184573,-0.35846398578009736,-0.4806572831240325,-0.8055555555555557,0,2,3,3,1
TRAIN_00148,1,0.34782608695652173,0.043392409940281255,1.802534435261708,1.4963989325618279,-0.31422611046555704,0.4115384615384616,1,10,1,2,3
TRAIN_00159,0,0.9347826086956522,0.909217877094972,3.2041322314049587,1.8448050991324072,-0.014415898642080836,1.4500000000000002,1,1,3,1,1
TRAIN_00161,3,0.9739130434782609,-0.4723238939189623,0.6833057851239669,-0.007839540752611757,-0.7710955578049704,1.27,1,3,3,0,8
TRAIN_00168,0,0.5217391304347826,-0.4563988955243049,0.0171900826446281,-0.3584391671334936,-0.7147684996503814,0.7499999999999999,1,0,2,2,1
TRAIN_00173,1,-0.17391304347826086,0.014094907853335902,1.3374380165289257,2.0299998345423558,-0.031096281641221458,0.1899999999999999,1,6,3,1,4
TRAIN_00177,1,1.826086956521739,-0.2315225069029731,0.6634986225895316,-0.28674518813715966,-0.7273092045561759,1.163793103448276,1,5,1,1,1
TRAIN_00179,1,0.42391304347826086,26.661176395042702,1.5851239669421489,1.174634767121653,18.692435457630037,1.58125,1,1,1,1,10
TRAIN_00188,1,1.826086956521739,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,1.5131578947368418,1,10,1,1,1
TRAIN_00190,1,1.826086956521739,0.37070570859821483,2.153223140495868,0.480179356086123,-0.49504457664407175,0.6590909090909091,1,7,3,1,1
TRAIN_00200,0,-0.9130434782608695,-0.4353528542991074,-0.25382920110192836,1.1176782037918165,0.4583709496177214,-0.6038461538461539,0,0,3,5,8
TRAIN_00203,2,0.09565217391304348,0.1260675528157709,2.5505234159779615,2.8621515232301507,-0.11890810010387132,0.9071428571428571,1,10,3,1,1
TRAIN_00211,1,0.49130434782608695,0.18408463366082323,1.7698898071625344,1.2595715758490948,-0.270660245527077,-0.1377358490566039,1,10,1,3,1
TRAIN_00212,1,1.3391304347826087,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,1.27,1,1,3,2,1
TRAIN_00218,0,-0.3826086956521739,-0.4601553971617543,-0.341900826446281,-0.37258993213872915,-0.4691180391012361,-0.41521739130434787,0,10,1,2,1
TRAIN_00219,1,0.34782608695652173,0.3653117575290567,2.540936639118457,2.2355533809693764,-0.07281091965790332,0.7136363636363636,1,2,3,0,1
TRAIN_00221,2,-0.30434782608695654,-0.6430199704616966,-0.09347107438016529,0.0027300511264119784,-0.745115705325894,0.6590909090909091,1,1,3,0,1
TRAIN_00222,0,0.38913043478260867,-0.4684710717267065,-0.09242424242424242,-0.4150686354482284,-0.7044692953230447,1.2629216539717085,1,0,3,2,1
TRAIN_00232,1,0.08695652173913043,-0.042557631798625824,1.102176308539945,1.1478954969520336,-0.2651388766851188,0.25256537995871625,1,10,1,2,1
TRAIN_00235,1,0.5217391304347826,-0.47041353624863547,0.04859504132231405,-0.33014591000522375,-0.7242274292578006,0.4166666666666667,1,10,1,3,1
TRAIN_00243,0,-0.1826086956521739,0.027274770436011044,0.2285123966942149,0.37611372807634064,-0.00845422743802384,0.7900000000000001,0,10,1,1,0
TRAIN_00244,1,1.391304347826087,0.714441661850639,2.988870523415978,1.2233607283918224,-0.26515332331300345,1.7499999999999998,1,7,2,1,1
TRAIN_00247,0,-0.34782608695652173,-0.6203685866563925,-0.19898071625344352,-0.13886860063015727,-0.7044752772826288,0.7499999999999999,1,0,3,0,1
TRAIN_00257,1,-0.3847826086956522,0.5200025685481282,0.8931129476584022,1.953025525708029,0.9139348792819005,1.029132430090737,0,0,2,0,3
TRAIN_00258,0,-0.17391304347826086,-0.5936717395492198,-0.22203856749311296,-0.3115981081100246,-0.7147648879934103,-0.3500000000000001,1,5,3,2,10
TRAIN_00260,0,0.8826086956521739,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,1.5100000000000002,1,2,1,1,1
TRAIN_00266,2,-0.9173913043478261,-0.694744108392731,-0.48732782369146005,-0.07159640009384838,-0.5361770873414919,-0.5312500000000001,0,10,1,0,1
TRAIN_00268,0,0.33695652173913043,-0.48913183073267835,-0.2966666666666667,-0.6024052483495269,-0.7119509525987271,-0.12105263157894741,1,1,2,3,1
TRAIN_00275,0,-0.23043478260869565,-0.6048288704809607,-0.24567493112947658,-0.31155783703146783,-0.7147687860372778,1.0982758620689657,1,9,1,1,1
TRAIN_00283,0,-0.4782608695652174,-0.5043344249662878,-0.37898071625344354,-0.3742019275676489,-0.4775119548029886,-0.3227272727272728,0,5,1,1,1
TRAIN_00284,0,1.826086956521739,0.40785333590188144,0.6152341597796144,-0.31159219890845224,-0.4807176493905502,1.6267123287671232,0,2,1,1,1
TRAIN_00286,0,-0.9565217391304348,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,-0.8900000000000001,0,10,1,1,5
TRAIN_00287,0,-0.1956521739130435,-0.19556283310858538,0.6847107438016529,1.0928354174710095,-0.2524808642826874,0.10576923076923073,1,7,1,1,1
TRAIN_00290,0,0.45869565217391306,-0.468840300520131,-0.007327823691460055,-0.35844917828666323,-0.7147690336697002,0.6774999999999999,1,4,1,0,1
TRAIN_00304,0,1.2608695652173914,0.1972966030951005,1.9281818181818182,0.6680787792360855,-0.4742370876398063,1.03,1,10,2,3,1
TRAIN_00311,0,-0.34782608695652173,0.25008026712900533,0.4599724517906336,1.0484554528930266,0.4705123084527065,0.625,0,10,3,0,3
TRAIN_00319,0,1.2173913043478262,3.225887754446799,3.1544903581267216,1.4864301095093235,0.9942608717307264,0.6166666666666667,0,10,1,0,0
TRAIN_00320,2,0.6086956521739131,0.41907468053682656,3.8285123966942147,2.8827330766376167,-0.16305074883684753,1.714705882352941,1,10,1,2,1
TRAIN_00321,0,0.1391304347826087,-0.5286232582033006,-0.10567493112947658,-0.32856069850035374,-0.7119325154687346,-0.08000000000000002,1,2,3,4,1
TRAIN_00326,1,-0.05,1.058675271302896,1.4441322314049587,1.8550274516415703,0.9220589343723162,1.2671875000000001,0,5,3,1,1
TRAIN_00331,1,1.1304347826086956,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,1.0642857142857145,1,10,3,2,1
TRAIN_00333,1,0.30434782608695654,-0.515555769601233,0.3074931129476584,0.027473059950031818,-0.7273092045561759,1.7499999999999998,1,0,3,2,1
TRAIN_00338,0,0.6173913043478261,0.6571790920182367,2.5493388429752066,1.7721356646483408,-0.014436957563957672,1.2323529411764704,1,0,3,2,1
TRAIN_00340,1,0.17391304347826086,0.25841199511975854,2.0236363636363635,2.0533810678636346,-0.05380006027605836,1.1500000000000001,1,3,1,1,1
TRAIN_00343,1,0.8891304347826087,0.0026648686829769475,1.3250137741046832,0.5080817497167076,-0.49936706393461056,0.4599999999999998,1,2,1,2,1
TRAIN_00344,0,0.5217391304347826,0.24463815578244397,1.656198347107438,1.1181710312029478,-0.24161615483207574,0.5681818181818182,1,1,1,3,1
TRAIN_00347,1,-0.3347826086956522,0.2461311243819431,0.5189807162534436,1.1234146121595392,0.4443207144292992,-0.3130769230769232,0,2,3,0,1
TRAIN_00348,1,1.826086956521739,0.3613947216335966,2.247658402203857,0.528795539261917,-0.49863559557537795,0.6084070796460176,1,5,1,4,1
TRAIN_00349,0,0.3173913043478261,-0.4832562768894882,-0.07608815426997245,-0.37256913275359144,-0.7044686473854127,0.3792307692307693,1,10,1,1,1
TRAIN_00350,0,1.1391304347826088,0.14833365440184934,1.3205785123966942,0.3485890339924225,-0.4742336646671866,1.6278761061946903,1,2,3,2,3
TRAIN_00351,1,-0.8173913043478261,-0.6505650805881975,-0.45198347107438014,-0.15713080824414805,-0.5090896600579323,-0.974,0,9,2,0,2
TRAIN_00353,1,-0.06956521739130435,0.08148718936621074,1.5515426997245179,2.0497569813993373,-0.045388593273383265,-0.3891304347826087,1,10,1,1,2
TRAIN_00355,1,0.8695652173913043,0.355647595196815,2.4290358126721765,1.3507755236143513,-0.2966433604443842,0.16453831041257366,1,8,1,1,1
TRAIN_00358,2,0.11739130434782609,-0.3376035445964169,0.7803856749311294,0.7219329305544548,-0.5401329795684863,0.4245454545454546,1,9,3,1,1
TRAIN_00359,1,-0.17391304347826086,-0.19395749052847877,0.8002203856749311,1.2233524555096214,-0.26513165337117656,0.2345360824742268,1,4,3,2,1
TRAIN_00360,1,0.11304347826086956,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,0.9099999999999999,0,9,3,1,1
TRAIN_00368,1,0.5217391304347826,0.18437359532524242,1.8989256198347106,1.3368481264285492,-0.28229063564106877,-0.2500000000000001,1,10,1,1,1
TRAIN_00381,2,-1.0956521739130434,-0.7570314005008669,-0.5892837465564739,-0.0719149831351388,-0.5360626808163191,-0.6038461538461539,0,3,2,0,1
TRAIN_00399,0,0.06086956521739131,-0.2692801643870802,0.30606060606060603,0.21523844641350295,-0.4594292164715112,1.27,1,1,1,1,3
TRAIN_00400,1,0.20652173913043478,-0.25728825531368393,0.6586776859504132,0.4822591424324897,-0.49935587891985156,0.8404255319148936,1,5,1,2,1
TRAIN_00408,0,1.2760869565217392,1.1928658575740063,1.4793939393939395,0.37609481766154435,-0.008458434638821045,0.3885714285714286,0,3,1,1,1
TRAIN_00411,0,-0.591304347826087,0.21527643999229434,0.4934159779614325,1.9161373991791724,0.9562825788425228,-0.29000000000000004,0,0,1,1,0
TRAIN_00429,0,-0.3,-0.43891671482694405,-0.26170798898071623,-0.28919996568966344,-0.48492117795718964,1.3875,0,1,3,0,3
TRAIN_00431,0,0.1108695652173913,-0.5342740640852758,-0.1558953168044077,-0.3742057505997627,-0.7119375398687762,1.267857142857143,1,1,3,0,1
TRAIN_00443,0,-0.8,-0.29575226353303796,-0.12181818181818181,1.0484844079807312,0.47049966765330753,-0.93,0,10,1,3,5
TRAIN_00451,1,0.8434782608695652,0.3664033904835292,2.302534435261708,1.2839460816323731,-0.2822925100453196,0.7814285714285715,1,1,1,1,1
TRAIN_00462,0,0.9565217391304348,2.6803120785975727,3.241212121212121,1.8434066310696362,0.9325588080847528,1.7499999999999998,0,7,3,1,1
TRAIN_00465,1,-0.24347826086956523,-0.03896166441918705,0.4087603305785124,0.7500697285785531,-0.029663227750172248,0.8499999999999999,0,3,3,1,1
TRAIN_00466,0,0.9565217391304348,-0.3774320940088615,0.2150413223140496,-0.3376560324675172,-0.7184567237493109,0.11363636363636354,1,10,1,1,1
TRAIN_00471,0,0.6086956521739131,0.6727509150452706,2.509807162534435,1.7512627963760048,1.0403900222476802e-05,1.2205882352941175,1,0,2,1,1
TRAIN_00472,0,-0.17391304347826086,-0.5845212868426122,-0.26264462809917355,-0.37256924993322604,-0.7044716656256577,0.24999999999999994,1,2,3,0,1
TRAIN_00478,0,-0.034782608695652174,0.18917356963976112,1.22534435261708,1.528840796793959,0.03499491642656332,1.1500000000000001,1,0,3,1,1
TRAIN_00490,1,0.9565217391304348,0.4621460219610865,2.380909090909091,1.2233574192389418,-0.2651302087083881,0.4564691106338053,1,10,3,1,1
TRAIN_00493,2,0.5217391304347826,2.5869774609901754,2.2634159779614325,1.6652236396427058,1.339303616174684,-0.45000000000000007,1,2,3,1,0
TRAIN_00495,0,-0.34782608695652173,-0.4407628587940667,0.029972451790633608,0.2736669432173002,-0.4620319681238569,0.8928571428571429,1,0,1,1,1
TRAIN_00502,1,0.2673913043478261,0.35118474282411866,0.7151515151515152,0.48241865105009524,-0.03665437318704419,0.41585365853658535,0,10,1,2,1
TRAIN_00504,0,-0.17391304347826086,-0.3666923521479484,0.14297520661157026,0.23648033772268823,-0.45943879841857743,1.0,1,1,1,2,0
TRAIN_00508,0,0.034782608695652174,-0.3073107301098054,-0.21355371900826448,-0.4103004868394202,-0.48493408692069234,-0.3123066821501829,0,6,2,5,1
TRAIN_00519,1,1.2652173913043478,1.066236434855198,1.881404958677686,0.6356927597510837,-0.06422314574746914,0.7892857142857144,0,10,3,0,0
TRAIN_00520,0,0.5565217391304348,1.3417453284530918,1.5705234159779615,1.00160271450645,0.4705182570641882,0.38200000000000006,0,9,3,1,1
TRAIN_00525,0,0.17391304347826086,-0.2595838952032364,0.6025619834710744,0.4530437115458706,-0.49081506835536737,1.7499999999999998,1,0,1,1,1
TRAIN_00527,0,1.3478260869565217,0.2322770179156232,1.4211845730027548,0.3029655658605353,-0.4742361855310179,0.6131578947368422,1,6,1,1,1
TRAIN_00530,0,0.45217391304347826,-0.45548385025364413,0.29203856749311297,-0.07512811149008788,-0.7044739229112646,1.1500000000000001,1,3,1,0,3
TRAIN_00539,0,0.8695652173913043,0.8830668464650356,2.9000550964187326,1.7043998733067183,8.488030494860471e-08,-0.23734177215189883,1,10,3,0,1
TRAIN_00544,0,1.2239130434782608,1.138733705772812,3.609862258953168,1.7721290869261481,-0.014440496775314714,-0.363421052631579,1,10,3,0,1
TRAIN_00561,0,-0.0891304347826087,0.14372632119694342,1.1387603305785123,1.5288501498484708,0.03498681138201729,-0.43052631578947376,1,10,1,1,1
TRAIN_00564,2,-0.30434782608695654,-0.6539041931548193,-0.14705234159779615,-0.08921712533889274,-0.759108296334087,-0.6200000000000001,1,10,1,2,1
TRAIN_00567,1,1.826086956521739,2.1895909587105886,6.421542699724518,2.6775514159628804,0.20645478017464164,0.5760869565217392,1,10,1,4,3
TRAIN_00579,0,-0.34782608695652173,-0.45771527643999227,-0.282396694214876,-0.28917032446244,-0.4849154266930081,-0.7045454545454546,0,10,1,1,1
TRAIN_00582,0,-0.17391304347826086,-0.3666923521479484,0.1571349862258953,0.2577416449798968,-0.45943879841857743,-0.4758064516129033,1,9,1,1,1
TRAIN_00594,0,0.034782608695652174,-0.5494606048930842,-0.14823691460055097,-0.3285713047595861,-0.7119267275569219,0.4779999999999998,1,1,1,1,1
TRAIN_00596,0,-0.24347826086956523,-0.22384896937006357,0.6519559228650138,1.1413179646818838,-0.2524960134821409,-0.4775862068965518,1,5,1,0,1
TRAIN_00598,1,-0.34782608695652173,-0.4857124510370513,0.2459779614325069,0.6628729592572369,-0.5227078052390305,-0.06188118811881188,1,1,3,0,8
TRAIN_00600,1,0.34130434782608693,0.08230591408206511,1.6335537190082645,1.3368475725954314,-0.28227674813999565,1.5076923076923077,1,7,2,1,1
TRAIN_00602,0,0.08695652173913043,-0.09493996018750402,-0.25550964187327824,-0.4829874086732897,-0.3122782234724548,-0.2500000000000001,1,5,3,1,1
TRAIN_00603,0,-0.34782608695652173,-0.4620657548320812,0.12953168044077135,0.45305612086917246,-0.49078798092808384,0.25753768844221087,1,1,3,1,1
TRAIN_00612,2,-0.41956521739130437,-0.20919219161369035,0.2737190082644628,0.8639537692922629,-0.07778221294275815,-0.19134615384615383,0,1,1,1,1
TRAIN_00617,0,-0.6956521739130435,-0.5944583574134721,-0.43300275482093664,-0.28921996175564746,-0.48490098006512355,-1.017741935483871,0,10,1,3,0
TRAIN_00619,0,-0.2608695652173913,-0.23852180055223784,0.6198347107438017,1.127044825484087,-0.25788535615725944,0.09693877551020402,1,4,1,1,1
TRAIN_00624,0,0.1608695652173913,1.4159442625056187,1.7306611570247934,1.7489146996351348,0.9404586981708029,0.4790909090909092,0,10,1,1,2
TRAIN_00626,1,0.0,0.14969819559493996,1.5528650137741047,1.87904337117586,-0.031106600661139135,0.5760869565217392,1,10,3,3,1
TRAIN_00627,1,1.2173913043478262,0.1292300776985809,1.6267493112947657,0.5033103347208138,-0.49862011704550163,0.3055555555555554,1,7,1,0,1
TRAIN_00632,0,0.2847826086956522,-0.21656071405637964,0.7031129476584022,0.4530755878828617,-0.49082169321095476,1.2551359516616314,1,8,3,1,1
TRAIN_00636,0,0.5217391304347826,0.5812624414049958,2.2024793388429753,1.610324793355221,-0.014417649748491131,0.3499999999999999,1,10,1,1,1
TRAIN_00640,0,0.8695652173913043,-0.3877544467989469,0.21482093663911847,-0.3115774259045215,-0.7147648879934103,0.8071428571428572,1,10,1,3,1
TRAIN_00646,0,0.3695652173913043,1.8241507737751237,1.826611570247934,1.4864182101582122,0.9942546167083792,0.5749999999999998,0,10,3,0,1
TRAIN_00648,0,1.8130434782608695,0.3859564631092275,2.0439944903581266,0.42993646551944587,-0.48719471905342393,1.0733333333333335,1,3,3,2,10
TRAIN_00651,1,0.34782608695652173,-0.19853271688178256,0.7913223140495868,0.48415664269106606,-0.4956516789825541,0.9099999999999999,1,0,2,1,0
TRAIN_00668,1,-0.17391304347826086,-0.4021704231683041,0.32385674931129477,0.5080790603896763,-0.49934760794968863,0.5499999999999999,1,10,3,1,1
TRAIN_00669,0,0.6521739130434783,-0.43654080780838633,0.15052341597796143,-0.28919110286424776,-0.7184609569472492,1.7499999999999998,1,5,2,4,3
TRAIN_00671,1,-0.24347826086956523,0.15526873434790983,1.6391460055096418,2.7294897522626327,0.20443018846681904,-0.6160377358490566,1,9,2,1,3
TRAIN_00678,0,-0.34782608695652173,-0.28552623129775895,0.5115151515151515,1.1413268284842424,-0.25248363065823975,-0.138888888888889,1,10,1,1,1
TRAIN_00683,1,-0.07608695652173914,0.04981378026070764,1.7538292011019283,2.3447026371584774,-0.07281504726587028,0.71875,1,3,1,1,1
TRAIN_00695,3,-0.05652173913043478,-0.11646760418673345,2.6763636363636363,3.5340126073413103,-0.25567114112755673,0.2613207547169811,1,7,1,1,10
TRAIN_00705,2,1.1543478260869566,-0.7995890322994927,-0.658870523415978,-0.9675135734360115,-0.9463985078375564,1.3895161290322582,1,10,1,3,1
TRAIN_00710,1,0.24347826086956523,0.04827265138380531,1.3369421487603306,1.1730356041213132,-0.26514971165603224,1.5499999999999998,1,10,2,0,1
TRAIN_00711,0,-0.6956521739130435,-0.3798722147306235,-0.22308539944903583,0.3411736619794879,-0.0021307927326683833,-0.8710526315789474,0,5,3,0,1
TRAIN_00717,0,0.034782608695652174,1.755602645604572,1.8572727272727272,2.180869629619124,1.4488523954233412,-0.10562913907284766,0,10,3,1,1
TRAIN_00718,3,1.5847826086956522,0.978841584794195,6.751790633608816,3.1760952190752447,-0.20143667836918072,1.0247058823529411,1,1,1,3,1
TRAIN_00722,0,-0.8608695652173913,-0.6594105182045849,-0.5155371900826446,-0.33760421597607126,-0.4848816004423515,-0.776923076923077,0,4,3,0,1
TRAIN_00726,0,1.826086956521739,1.683795671996404,1.6548484848484848,0.22361127853848897,0.011381963849358698,-0.65,0,2,3,3,3
TRAIN_00729,1,0.4782608695652174,-0.4786328902587812,0.03088154269972452,-0.33017072865182745,-0.7242204837636252,0.126470588235294,1,3,1,1,0
TRAIN_00730,1,1.826086956521739,4.044901431965582,4.921570247933884,1.9053511365758302,0.9220024507091027,0.24999999999999994,0,1,3,1,0
TRAIN_00734,0,1.391304347826087,1.3290470686444487,1.395977961432507,0.26665153911064143,0.011391250967284564,0.3152173913043477,0,2,1,1,1
TRAIN_00736,0,-0.17391304347826086,0.4859211455724652,0.5454269972451791,0.8407730181128844,0.4996547685528455,0.644736842105263,0,10,3,0,1
TRAIN_00754,0,0.2956521739130435,0.4017530340974764,2.0569421487603305,1.844809940108408,-0.014416653429326626,0.05499999999999994,1,6,1,2,1
TRAIN_00763,0,0.4326086956521739,0.5104989404738971,2.3027823691460054,1.844821666696236,-0.014413995265547893,0.4749999999999998,1,3,3,1,1
TRAIN_00772,0,1.4782608695652173,0.879743787324215,2.7107438016528924,0.9910299082609797,-0.21514981604248876,-0.010000000000000064,1,5,2,2,1
TRAIN_00775,1,0.30434782608695654,0.3576221665703461,2.326501377410468,2.1062828994797536,-0.0537826469299475,0.062499999999999944,1,9,1,2,10
TRAIN_00778,0,0.41739130434782606,1.1866531817889938,1.3421487603305786,0.9503077386451169,0.4797487753594563,1.1500000000000001,0,2,3,1,3
TRAIN_00779,0,0.2608695652173913,0.1213478456302575,1.3108264462809918,1.1201725820555206,-0.21513994737827916,-0.06395348837209314,1,10,1,0,1
TRAIN_00780,1,0.08695652173913043,0.19225582739356578,1.9000550964187328,2.1063254457310747,-0.05382805061758471,-0.08116883116883117,1,6,3,1,1
TRAIN_00781,0,0.8695652173913043,0.4341006870866243,2.1500275482093665,1.1413061462787393,-0.25251794139946554,0.6201298701298701,1,4,3,0,0
TRAIN_00785,0,0.24347826086956523,-0.21895267450073846,0.4062534435261708,0.17485327452495916,-0.47986271859038143,-0.03554216867469884,1,6,3,1,1
TRAIN_00788,0,0.24347826086956523,0.05729467668400437,1.3399724517906335,1.1762856649860896,-0.2579006001639558,-0.4237704918032787,1,10,1,3,1
TRAIN_00796,2,0.2391304347826087,-0.5704745392666795,0.23801652892561984,-0.00271276450688703,-0.7617576661941116,0.5446428571428571,1,10,1,1,1
TRAIN_00802,0,-0.3826086956521739,0.228825531368394,0.3733884297520661,0.9699437325826284,0.49966379769527347,0.02716186252771613,0,10,3,3,1
TRAIN_00804,0,-1.0434782608695652,-0.6605984717138638,-0.5097520661157025,0.3759197672247315,-0.008306726153319986,-1.01,0,1,1,0,4
TRAIN_00810,1,-0.12173913043478261,-0.17971810184293327,0.9525619834710743,1.3368780663831823,-0.28231798104385025,0.9099999999999999,1,5,3,0,1
TRAIN_00818,0,-0.9586956521739131,-0.49128298979002116,-0.308870523415978,1.152290830601544,0.4524963922787793,-0.6418810498892611,0,3,1,2,3
TRAIN_00819,1,0.5217391304347826,-0.18056893341038976,1.1951239669421487,0.7027813429960597,-0.528602029415933,0.24999999999999994,1,10,1,1,1
